,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,25.930918981564922,23.384574308522417,56.54691601640039,15.453236653886673,50,50,1,30,60,0.0,0.75,G,,False
0,9.816834478527372,9.002027755715247,19.764442843842254,5.485317113441765,50,50,1,30,70,0.0,0.4,G,,False
0,8.309489727901738,7.795657033159536,16.99774664882894,4.50733120929067,50,10,5,20,60,0.0,0.5,G,,True
0,20.3771630060279,18.660086319536177,42.678062276637434,11.702267573586287,50,50,1,90,60,0.0,0.7000000000000001,G,,False
0,5.186015180908605,4.855721117691132,10.138746726004008,2.8125193197776492,50,10,5,30,40,0.0,0.05,G,,True
0,5.393261976622265,5.094245505893262,10.516478305401213,2.781984171486996,50,10,5,40,40,0.0,0.35000000000000003,G,,True
0,3.4678621817576496,3.274504333427828,6.931574100065535,1.859849525653466,50,10,5,40,0,0.0,0.1,G,,True
0,4.150539801900539,3.998334339904517,8.21434794592514,2.226561202065866,50,10,5,100,30,0.0,0.2,G,,True
0,3.507853977978126,3.32413393325605,6.850602541444037,1.8441885758788497,50,10,5,70,0,0.0,0.30000000000000004,G,,True
0,5.505881158865827,5.2117186934894875,10.473423069545065,2.9186799797265577,50,10,5,90,50,0.0,0.30000000000000004,G,,True
0,24.011555609391266,20.755871629354374,51.483213408582714,15.042213379591978,50,50,1,90,50,0.0,0.75,G,,False
0,22.30949341771429,20.63865704972968,44.49023290736968,12.644497960893256,50,50,1,50,80,0.0,0.7000000000000001,G,,False
0,5.541382407111816,5.041809324621923,11.24279439055368,3.113854821026596,50,50,1,80,30,0.0,0.30000000000000004,G,,False
0,3.8363822269058825,3.5645860431597143,7.666019683481729,2.067051816804357,50,50,1,60,60,0.0,0.05,G,,False
0,4.643934502736398,4.3574568962485,9.13420382235956,2.5803408351435477,50,50,1,80,40,0.0,0.2,G,,False
0,9.101778227965678,8.429330119107057,18.130457378768885,4.860861000870139,50,50,1,80,80,0.0,0.4,G,,False
0,6.537262003953412,6.0078184930958685,13.450329612402014,3.578261270255407,50,10,5,20,40,0.0,0.5,G,,True
0,25.020155959775604,22.43061834670239,53.07637274614189,15.056132696999454,50,50,1,50,60,0.0,0.75,G,,False
0,3.8014065667595407,3.4898242326666704,7.621387991930781,2.0342166682395364,50,50,1,100,50,0.0,0.1,G,,False
0,4.5916843236618154,4.322317792663455,8.71450264813526,2.352380427410504,50,10,5,60,0,0.0,0.75,G,,True
0,9.667130052768691,8.978320880216216,18.327428195128732,5.0783195830462935,50,10,5,10,80,0.0,0.15000000000000002,G,,True
0,6.36696794584105,5.828250478621754,13.261666733104914,3.517535148372963,50,50,1,60,70,0.0,0.25,G,,False
0,3.8378109222961823,3.579566284450344,7.669124905205011,2.0287135221792036,50,10,5,70,10,0.0,0.55,G,,True
0,3.5506060068823735,3.2722337531439223,7.581245616242034,2.099155228753928,50,50,1,80,0,0.0,0.2,G,,False
0,14.759101169254768,12.951537651464186,32.298231559614095,9.97969907591412,50,50,1,60,10,0.0,0.65,G,,False
0,5.316396346710857,4.96800213295959,10.417296095295365,2.7560414872512613,50,10,5,50,40,0.0,0.4,G,,True
0,18.520057628807102,15.63040790633982,44.01204304601401,12.86034596905401,50,50,1,40,20,0.0,0.7000000000000001,G,,False
0,6.123436646720317,5.900391773018995,11.635605254138119,3.1745298565248476,50,10,5,100,60,0.0,0.2,G,,True
0,23.24031396368188,20.048866340300037,53.28753421619702,16.594031084482882,50,50,1,60,30,0.0,0.75,G,,False
0,6.710403560873599,6.2362135590868135,13.002544315625906,3.463951931221177,50,10,5,100,70,0.0,0.35000000000000003,G,,True
0,4.244294477301957,4.03255882687462,8.074015878317686,2.1946140171369,50,10,5,60,30,0.0,0.05,G,,True
0,3.349101523249051,3.1502435877080117,6.800930312846933,1.8607832830565991,50,50,1,50,30,0.0,0.1,G,,False
0,6.66111585420318,6.17146185257355,13.33308741598017,3.6401142603705847,50,50,1,70,60,0.0,0.30000000000000004,G,,False
0,5.760989809562481,5.251686412962037,11.772925423027178,3.2569591408560865,50,50,1,70,40,0.0,0.30000000000000004,G,,False
0,7.276235639634129,6.9179953682769195,14.107182324686532,3.8205712853914537,50,10,5,80,80,0.0,0.0,G,,True
0,17.75358462044241,14.743123402549237,40.4350618639743,13.080255748620132,50,50,1,70,10,0.0,0.7000000000000001,G,,False
0,3.8493619490789834,3.550632549937646,7.778582430800237,2.106740681009488,50,50,1,30,40,0.0,0.05,G,,False
0,5.338153080989596,5.004668346460875,10.538436735283375,2.804807888059745,50,10,5,60,40,0.0,0.5,G,,True
0,28.476852872459673,26.198721385118088,57.37759554362121,15.64997976238599,50,50,1,20,70,0.0,0.75,G,,False
0,8.547608496202203,8.152273209980294,16.357479832938992,4.367067734460838,50,10,5,20,80,0.0,0.25,G,,True
0,4.805930614547523,4.432173711823026,9.639425594204269,2.5851245417185935,50,10,5,60,40,0.0,0.15000000000000002,G,,True
0,8.052522165875049,7.116514768060547,17.530680451402446,4.799606904624484,50,50,1,40,20,0.0,0.45,G,,False
0,6.824534254445018,6.418876973990066,13.473500893227842,3.6211351283723108,50,10,5,100,70,0.0,0.4,G,,True
0,4.564885901479864,4.241201649644431,9.060495521628589,2.569243287216497,50,50,1,100,40,0.0,0.2,G,,False
0,4.8009976805616015,4.421191905146237,9.587629527996862,2.5456178194814187,50,10,5,30,10,0.0,0.7000000000000001,G,,True
0,2.33931171493607,2.142686838859312,4.716091112987527,1.2808286469699783,50,50,1,60,10,0.0,0.05,G,,False
0,17.186523244336577,14.744876225079302,39.53830757810263,12.064300016114144,50,50,1,60,10,0.0,0.7000000000000001,G,,False
0,10.595318958867269,9.566439476443506,23.298220778937157,6.461833777544837,50,50,1,90,20,0.0,0.55,G,,False
0,4.4482278598730165,4.033015891942284,8.806141120844016,2.335747684101448,50,10,5,40,30,0.0,0.15000000000000002,G,,True
0,7.084197425278995,6.540731654560361,14.187819448209005,3.7958558687100536,50,10,5,20,60,0.0,0.15000000000000002,G,,True
0,23.018772475689953,20.750501669870893,49.12177236314283,14.222295989254448,50,50,1,60,40,0.0,0.75,G,,False
0,3.6744278673285518,3.3921844696968293,7.201434728800928,1.9494079911381441,50,10,5,50,0,0.0,0.5,G,,True
0,17.652502273227174,15.271664865373914,37.00791309716652,10.56469059086858,50,50,1,60,60,0.0,0.65,G,,False
0,18.828679102021916,17.165015975570306,38.96875641458236,10.797373748702599,50,50,1,10,60,0.0,0.6000000000000001,G,,False
0,24.47642555958644,20.489571872060857,58.21826688123047,17.9231993884745,50,50,1,10,10,0.0,0.75,G,,False
0,26.399007206824734,24.199355238027714,55.91376934327233,15.329779857409573,50,50,1,60,70,0.0,0.75,G,,False
0,4.287174005383878,4.042367956013962,8.39315588098549,2.236956212734657,50,50,1,50,70,0.0,0.05,G,,False
0,3.960898894852912,3.648931566612653,7.717072789318709,2.1226260529810252,50,10,5,30,20,0.0,0.1,G,,True
0,4.184524170666809,3.845709456544732,8.068087790228514,2.241738808957358,50,50,1,30,40,0.0,0.1,G,,False
0,7.4406640983763905,6.99556198332796,14.28748196590335,3.860660146513513,50,10,5,80,80,0.0,0.30000000000000004,G,,True
0,6.273365253394067,5.962255696044487,12.158652167844398,3.2948197121257246,50,10,5,60,60,0.0,0.25,G,,True
0,5.7762959425004174,5.425480879797007,11.538032941792038,3.065508151547478,50,10,5,40,50,0.0,0.1,G,,True
0,6.563712417493256,6.126807499040574,12.749068677675826,3.3550708930328463,50,10,5,50,60,0.0,0.30000000000000004,G,,True
0,11.666612999009981,10.150681255055275,25.927925617213496,7.79718671223773,50,50,1,40,0,0.0,0.6000000000000001,G,,False
0,6.662619481758019,6.196646107624595,12.821229520277255,3.5317064250553893,50,10,5,70,70,0.0,0.2,G,,True
0,2.3710192976417583,2.2304982281735803,4.7094612206492785,1.2514356673335765,50,50,1,100,20,0.0,0.05,G,,False
0,7.04654209374551,6.6673232093444526,14.2789059621088,3.8376643387537754,50,10,5,40,70,0.0,0.1,G,,True
0,5.750865294003287,5.380293124547308,11.478323379377223,3.023746928765504,50,10,5,50,50,0.0,0.25,G,,True
0,9.823753919819767,9.167076341776415,19.164694245898467,5.337682024879408,50,10,5,10,60,0.0,0.5,G,,True
0,5.458489662538377,5.116546374013282,10.928388706283268,2.941759149998644,50,10,5,40,40,0.0,0.4,G,,True
0,7.1181902410969045,6.692919929084702,13.896855302923587,3.854004419978814,50,50,1,70,70,0.0,0.30000000000000004,G,,False
0,5.58706363723074,5.16132385901598,11.479510604692786,3.1109851149205507,50,50,1,30,60,0.0,0.15000000000000002,G,,False
0,6.676114467198346,6.065968754153907,13.82421913734166,3.7387758183188247,50,50,1,100,70,0.0,0.30000000000000004,G,,False
0,4.690203562335273,4.46759074332315,8.97691765139952,2.474868627149945,50,10,5,80,40,0.0,0.1,G,,True
0,7.238348712679695,6.825353352308888,14.325856172262364,3.701108536832091,50,10,5,40,70,0.0,0.35000000000000003,G,,True
0,3.7195430518551937,3.4675302347351575,7.054951355699297,1.8628989444015764,50,10,5,90,20,0.0,0.25,G,,True
0,3.60089756267159,3.3045606507241274,6.9667267618624615,1.9240547233272263,50,10,5,30,0,0.0,0.05,G,,True
0,5.753921327765893,5.3345832563781315,11.593066214830017,3.115917581588873,50,50,1,60,70,0.0,0.2,G,,False
0,3.6727927134311544,3.484887681785054,7.101583344791747,1.9232587931225713,50,10,5,100,10,0.0,0.55,G,,True
0,5.126377095016061,4.562419374803248,10.968432997171652,2.9646898409651454,50,50,1,50,10,0.0,0.30000000000000004,G,,False
0,6.962007875893574,6.314001191895997,14.663909169422835,4.062997497294148,50,50,1,50,20,0.0,0.4,G,,False
0,12.299615588079007,11.589277526715783,24.491483110322772,6.574358005068768,50,50,1,30,60,0.0,0.5,G,,False
0,7.260955524885767,6.834379324523418,14.227692529443555,3.737755431436212,50,10,5,60,60,0.0,0.65,G,,True
0,13.154902369720018,12.058206373765408,26.719126740520544,7.519232919409883,50,50,1,10,60,0.0,0.45,G,,False
0,3.7306619032100845,3.598886595506677,7.236533214077839,1.9343874260411795,50,50,1,60,70,0.0,0.0,G,,False
0,6.33565894591046,5.944891852790057,12.590171611907236,3.449013163098214,50,10,5,90,50,0.0,0.7000000000000001,G,,True
0,8.008270974000034,7.327717379848686,15.93353891807981,4.552327920915012,50,10,5,10,30,0.0,0.6000000000000001,G,,True
0,3.950879043973633,3.667105283913685,7.777116409512154,2.085950936222817,50,10,5,70,20,0.0,0.35000000000000003,G,,True
0,7.129478929611676,6.667037903437169,14.263724692225098,3.8894814044950308,50,10,5,90,80,0.0,0.1,G,,True
0,11.375898485616057,10.524155948409643,22.843674118562284,6.452317825989857,50,50,1,70,40,0.0,0.55,G,,False
0,5.096133474331389,4.72483722102637,10.50369875831846,2.870183892066423,50,10,5,10,0,0.0,0.4,G,,True
0,7.83966836905064,7.286945211454437,15.199069549354862,4.2004577171602895,50,10,5,40,80,0.0,0.25,G,,True
0,5.846760054014334,5.315397464627743,11.892530062085099,3.330810103027037,50,10,5,30,40,0.0,0.45,G,,True
0,5.000943479863734,4.650093240825527,9.942062123296216,2.688316115304007,50,10,5,30,20,0.0,0.6000000000000001,G,,True
0,5.221702132554172,4.7193447717350026,11.222167945972297,3.016987284937237,50,50,1,30,10,0.0,0.30000000000000004,G,,False
0,16.2765984358934,14.962822537438235,34.11669156702283,9.38205282667605,50,50,1,40,80,0.0,0.6000000000000001,G,,False
0,4.407616194905571,4.041910639140852,8.701750211853495,2.416950409451978,50,10,5,20,0,0.0,0.5,G,,True
0,9.776780587271823,9.030555993809344,19.823656307264763,5.456678220504802,50,10,5,50,80,0.0,0.75,G,,True
0,6.151717684558655,5.7195047269115875,11.961969573480939,3.181925673152288,50,50,1,20,80,0.0,0.1,G,,False
0,14.441478596161923,13.727724437334835,28.38122626258412,7.641508728665677,50,50,1,10,60,0.0,0.5,G,,False
0,4.996390803395556,4.6460534181152795,9.786487453532638,2.6496523886791232,50,10,5,60,20,0.0,0.75,G,,True
0,6.8255792175121055,6.329604506769137,12.83917150750537,3.4562440822459086,50,10,5,60,70,0.0,0.25,G,,True
0,4.803671309280358,4.456665948006055,9.374906844375019,2.5160838705637314,50,10,5,90,40,0.0,0.05,G,,True
0,3.65350317809733,3.3458543541335075,7.483390252563412,2.029052465249948,50,50,1,90,30,0.0,0.15000000000000002,G,,False
0,4.807053043553817,4.539018711157908,9.581162124115163,2.5413329943805563,50,10,5,100,40,0.0,0.25,G,,True
0,4.548797875815337,4.2755183549049605,9.260644282498491,2.5610453393421655,50,50,1,10,10,0.0,0.15000000000000002,G,,False
0,3.23206730588049,3.0169187007790086,6.448246240408782,1.8046483532893551,50,50,1,80,30,0.0,0.1,G,,False
0,3.9909447283279023,3.7374120411988088,7.934522883522198,2.0920426853480865,50,50,1,50,60,0.0,0.05,G,,False
0,7.041701338766861,6.54918540884821,13.665567243520883,3.6597455968523653,50,50,1,40,70,0.0,0.25,G,,False
0,5.819055003301282,5.442529535640958,11.595725328474181,3.196487779408204,50,10,5,10,20,0.0,0.35000000000000003,G,,True
0,3.9870739920075446,3.7058835042235714,7.798786301156478,2.085351436232864,50,50,1,20,40,0.0,0.0,G,,False
0,3.075912989900957,2.877096515962819,6.012857579623943,1.6609497524785608,50,50,1,60,50,0.0,0.0,G,,False
0,10.28181748041725,9.405240041938782,21.526075552636193,5.801355482749437,50,50,1,30,60,0.0,0.45,G,,False
0,3.507909795602822,3.2753977855489254,6.910371836996072,1.8493964416959676,50,10,5,80,10,0.0,0.30000000000000004,G,,True
0,3.4818736198745848,3.254099677225298,6.840008322539521,1.8639880679268037,50,10,5,90,10,0.0,0.4,G,,True
0,4.9285062886267585,4.581074105426886,9.546441816498398,2.5269582034324287,50,10,5,90,40,0.0,0.45,G,,True
0,8.123625047907245,7.6019940443719065,15.496968885481222,4.288374711423736,50,10,5,100,80,0.0,0.65,G,,True
0,5.692717452543013,5.2025395133765,11.501402785220343,3.155171718990837,50,50,1,30,20,0.0,0.30000000000000004,G,,False
0,9.889181274881413,8.947616491756378,20.84797445345306,5.747589347636872,50,50,1,80,40,0.0,0.5,G,,False
0,8.246980387918004,7.726152853297357,16.302727839644408,4.46204886336192,50,50,1,20,60,0.0,0.30000000000000004,G,,False
0,4.894897032903819,4.552618464719195,9.845242556744887,2.607150459030966,50,10,5,30,30,0.0,0.35000000000000003,G,,True
0,10.536454317357341,10.073293854700054,20.62169618528283,5.5495786794638375,50,10,5,10,80,0.0,0.4,G,,True
0,6.146109809191958,5.589975072848283,13.47773032922134,3.66168844605423,50,50,1,100,30,0.0,0.35000000000000003,G,,False
0,4.685315945569578,4.329066426957603,9.23674759511783,2.4691258757106223,50,10,5,50,20,0.0,0.65,G,,True
0,5.320196590225333,4.936480094977831,10.651757052384182,2.9586639611128227,50,10,5,10,10,0.0,0.35000000000000003,G,,True
0,4.4419166053126276,4.12911202435518,8.686377427179856,2.3641803587623813,50,10,5,10,10,0.0,0.0,G,,True
0,6.683173443687598,6.094164454410439,13.144755783305921,3.587343386972181,50,10,5,20,50,0.0,0.25,G,,True
0,5.410571639548324,5.005310387166205,10.978151740182067,3.0878485737325763,50,50,1,90,70,0.0,0.2,G,,False
0,4.056170819885007,3.7992379877101286,7.943484149838402,2.1444606662339005,50,10,5,100,30,0.0,0.0,G,,True
0,2.6127637216781467,2.419375859144708,5.136644979984106,1.4378847487294197,50,50,1,30,0,0.0,0.05,G,,False
0,4.604396620606032,4.345761376715025,8.852475860773536,2.340635177363448,50,10,5,100,40,0.0,0.1,G,,True
0,4.843113972711393,4.515064704456222,9.399690897868384,2.545487303670807,50,10,5,100,40,0.0,0.5,G,,True
0,3.5160309726716394,3.208939432865165,7.1203674319419,2.0021932997875176,50,50,1,40,10,0.0,0.15000000000000002,G,,False
0,3.921360939269297,3.6881114649927014,7.451879773996701,2.025032108724317,50,10,5,60,20,0.0,0.30000000000000004,G,,True
0,4.085106219966081,3.6790701834269512,8.498944484996967,2.2464665124636323,50,50,1,90,30,0.0,0.2,G,,False
0,7.5133696209887875,6.964526697953225,14.674858310040948,3.894897091906491,50,10,5,60,80,0.0,0.0,G,,True
0,7.029651833646705,6.539933054859759,14.215398023763512,3.846640795640821,50,10,5,80,60,0.0,0.65,G,,True
0,6.026003534743617,5.593732052080625,12.203419483188878,3.208958895368644,50,10,5,80,50,0.0,0.6000000000000001,G,,True
0,4.259900691444472,3.845454302917304,8.409015844271915,2.2964789991193495,50,10,5,40,20,0.0,0.4,G,,True
0,3.4604313330896708,3.208101501614948,6.68719835442198,1.8274864665534432,50,10,5,60,0,0.0,0.05,G,,True
0,3.9577326552977974,3.6652466123329077,7.881265128812326,2.1046937329786353,50,10,5,40,20,0.0,0.2,G,,True
0,6.739367548029187,6.428509959619326,12.773100612096751,3.5196638408326537,50,10,5,100,70,0.0,0.2,G,,True
0,4.383804461522386,4.010284629977676,8.80371396198706,2.3922870015851885,50,50,1,50,60,0.0,0.1,G,,False
0,15.001577737873001,13.461744299645524,30.87578849595873,8.762187982222166,50,50,1,40,60,0.0,0.6000000000000001,G,,False
0,5.411559466905946,5.0343838704657315,10.505176892004947,2.831651985770196,50,50,1,20,70,0.0,0.05,G,,False
0,8.698605956868294,7.716235441343251,19.643088307353395,5.299803407219294,50,50,1,60,0,0.0,0.5,G,,False
0,10.112769902650594,9.401304767746424,20.296170140061207,5.727247695119198,50,50,1,100,80,0.0,0.45,G,,False
0,6.405365302758928,5.9511518167470285,12.85142987418071,3.5418767830021545,50,10,5,10,20,0.0,0.5,G,,True
0,16.07925175710021,14.406000500113706,33.69702931128336,10.286415547289263,50,50,1,40,40,0.0,0.65,G,,False
0,18.142348732071948,16.23955426295943,36.443605351289456,10.522171759682964,50,50,1,40,70,0.0,0.65,G,,False
0,6.501728455362909,6.071992511939442,12.154604941860445,3.29064843646611,50,10,5,100,60,0.0,0.45,G,,True
0,26.743975685157604,23.710573054370506,56.897857125356396,16.026465358096925,50,50,1,20,50,0.0,0.75,G,,False
0,4.021389455459052,3.7304970161467423,8.13128548834538,2.192121107794572,50,10,5,40,0,0.0,0.5,G,,True
0,20.269262421110767,18.014510615667547,44.87832455662959,12.849356807056894,50,50,1,70,50,0.0,0.7000000000000001,G,,False
0,3.3721214015175445,3.1670559517990924,6.657480445312312,1.7639047613018994,50,10,5,100,10,0.0,0.05,G,,True
0,7.325979864700836,6.745815316144629,14.668359534070277,4.070368092436671,50,50,1,30,40,0.0,0.35000000000000003,G,,False
0,22.158957866448503,17.919525227532787,53.47141018396137,16.213899900317877,50,50,1,100,0,0.0,0.75,G,,False
0,4.6887755759225165,4.4135342366916746,9.17121234758322,2.5197150599668268,50,50,1,20,40,0.0,0.1,G,,False
0,4.001826094391091,3.7027467663967215,8.21822373146536,2.2093905472854503,50,50,1,10,0,0.0,0.1,G,,False
0,3.421487045913308,3.1911715854870337,6.83637908014007,1.8556114158464856,50,50,1,50,60,0.0,0.0,G,,False
0,26.126159620778797,24.11555389020878,52.426076778591394,14.267758858867738,50,50,1,50,80,0.0,0.75,G,,False
0,6.148441034490102,5.752650950245354,12.076149499865313,3.277046298203911,50,50,1,20,60,0.0,0.15000000000000002,G,,False
0,6.687777825332569,6.490349849690091,12.910152744588371,3.44338006476007,50,10,5,100,70,0.0,0.30000000000000004,G,,True
0,14.016496567482493,12.762313310842252,26.72977316155934,7.429185215101342,50,50,1,10,80,0.0,0.45,G,,False
0,3.713903885168356,3.440271307932612,7.289638809338214,1.9799563076810267,50,50,1,30,50,0.0,0.0,G,,False
0,3.925257677234223,3.5931579122544335,7.720946627693688,2.0958482694442337,50,10,5,20,10,0.0,0.15000000000000002,G,,True
0,27.0863566372711,24.94688008456326,54.887147888590036,15.337141176636212,50,50,1,10,70,0.0,0.7000000000000001,G,,False
0,17.391807992970556,14.66650987907591,38.81986740980612,12.872504510754068,50,50,1,30,10,0.0,0.7000000000000001,G,,False
0,5.066810658112445,4.897166098962671,9.657240362718166,2.6805441480617778,50,10,5,60,40,0.0,0.30000000000000004,G,,True
0,11.756903422654526,10.972234775336737,22.091002977176682,5.823601442233216,50,10,5,10,80,0.0,0.5,G,,True
0,7.884895556499464,7.421623646862727,15.845402552230519,4.118202037894672,50,10,5,60,80,0.0,0.45,G,,True
0,6.069343119184913,5.798291404750081,11.756933868708677,3.175423134907151,50,10,5,70,50,0.0,0.55,G,,True
0,10.163114751024594,9.055611035228239,22.196719264861123,6.258252629716597,50,50,1,90,10,0.0,0.55,G,,False
0,25.656766446266708,22.84877882098324,52.546319895196554,14.842082340586254,50,50,1,100,80,0.0,0.75,G,,False
0,3.7035207455055232,3.458992555909667,7.248629843969743,1.920312232400089,50,10,5,70,0,0.0,0.55,G,,True
